name,path,P0,Delta_P,T,tr,run_time,spinup_time,output_dt,cycles,nested,sawtooth,inv_sawtooth,tc,t_som,som_mag,Delta_v,notes
Yellowstone_Run22,Runs/run22,1000000,250000,15,0.1,630,500,0.1,2,0,0,1,4.98966621326686,0,0,10.9929778252589,"Source dim 25% of CR dim. Source depth =5.125 km (top of source 0.5 km below top of CR), upside down sawtooth"
Yellowstone_Run23,Runs/run23,1000000,250000,50,0.1,700,500,0.1,2,0,0,1,5.09438547102376,0,0,5.18680407783224,Source dim 25% of CR dim. Source depth = 6.5 km (same depth as CR)
Yellowstone_Run24,Runs/run24,1000000,250000,30,0.1,660,500,0.1,2,0,0,1,4356.8814733452,0,0,"Source dim 25% of usual CR dim. Source depth = 6.5 km, NO CR!",
Yellowstone_Run24_2,Runs/run24_2,1000000,250000,30,0.1,660,500,0.1,2,0,0,1,"Source dim 25% of usual CR dim. Source depth = 6.5 km, NO CR! Copy of run24 to verify volcan is working",,,,
Yellowstone_Run25,Runs/run25,1000000,250000,30,0.1,660,500,0.1,2,0,0,1,6033.54336444606,0,0,0.986705345706947,"Source dim 25% of usual CR dim. Source depth = 8.5 km, NO CR!"
Yellowstone_Run26,Runs/run26,1000000,250000,30,0.1,660,500,0.1,2,0,0,1,3959.40954563547,0,0,2.84301831164611,"Source dim 25% of usual CR dim. Source depth = 6.5 km, NO CR!"
Yellowstone_Run27,Runs/run27,1000000,250000,30,0.1,660,500,0.1,2,0,0,1,4.2283737053404,0,0.068436920106797,27.0678247150452,Source dim 50% of CR dim. Source depth = 6.5 km (same depth as CR)
Yellowstone_Run28,Runs/run28,1000000,250000,50,0.1,700,500,0.1,2,0,0,1,4.2283737053404,0 0,0.6393827621057389 0.3608893221077653,19.5164562231955,Source dim 50% of CR dim. Source depth = 6.5 km (same depth as CR)
Yellowstone_Run29,Runs/run29,1000000,250000,30,0.1,660,500,0.1,2,0,0,1,0,0,64.7483193784842,Source dim 80% of CR dim. Source depth = 6.5 km (same depth as CR),
Yellowstone_Run30,Runs/run30,1000000,250000,50,0.1,700,500,0.1,2,0,0,1,0,0,40.842070535668,Source dim 80% of CR dim. Source depth = 6.5 km (same depth as CR),
Yellowstone_Run31,Runs/run31,1000000,250000,30,0.1,660,500,0.1,2,0,0,1,0,0.305431595322628,38.5697384841255,Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with double uniform CR dimensions,
Yellowstone_Run32,Runs/run32,1000000,250000,15,0.1,630,500,0.1,2,0,0,1,0,0,43.4577945319001,Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR).,
Yellowstone_Run33,Runs/run33,1000000,250000,15,0.1,630,500,0.1,2,0,0,1,0,0,119.44405616608,Source dim 80% of uniform CR dim. Source depth = 6.5 km (same depth as CR).,
Yellowstone_Run34,Runs/run34,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,5.30758007780852,0,1.69384264304108,33.1698371634245,"Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. Nested bounds are 0.5, 0.9"
Yellowstone_Run35,Runs/run35,1000000,250000,20,0.1,640,500,0.1,2,0,0,1,5.76887727858337,0,4.88785160522402,0.909559913347776,"Source dim 10% of CR dim. Source depth = 6.5 km (same depth as CR), upside down sawtooth"
Yellowstone_Run36,Runs/run36,1000000,250000,20,0.1,640,500,0.1,2,0,0,1,5.09438547102376,0,0,8.61152133987525,"Source dim 25% of CR dim. Source depth = 6.5 km (same depth as CR), upside down sawtooth"
Yellowstone_Run37,Runs/run37,1000000,250000,20,0.1,640,500,0.1,2,0,0,1,4.2283737053404,0,0,35.5637358999957,"Source dim 50% of CR dim. Source depth = 6.5 km (same depth as CR), upside down sawtooth"
Yellowstone_Run38,Runs/run38,1000000,250000,20,0.1,640,500,0.1,2,0,0,1,2.69094967645611,0,0,92.9247178479132,"Source dim 80% of CR dim. Source depth = 6.5 km (same depth as CR), upside down sawtooth"
Yellowstone_Run39,Runs/run39,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,1613178304542700,0,0.24937641913405,24.8607130758312,"Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run40,Runs/run40,1000000,250000,30,0.01,910,750,0.1,2,0,0,1,2.7288527606784,0,1.74548747923778,44.7397407961031,"Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). eta_CR=1.261*10^16 Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^16 unto 90%, then eta=10^18"
Yellowstone_Run41,Runs/run41,1000000,250000,15,0.1,880,750,0.1,2,0,0,1,3.87953476002158,0,1.32427683893543,40.230175278877,"Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run42,Runs/run42,1000000,250000,20,0.1,890,750,0.1,2,0,0,1,3.87953476002158,0,0,33.0980621486662,"Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run43,Runs/run43,1000000,250000,50,0.1,950,750,0.1,2,0,0,1,3.87953476002158,0,0.794733223650856,17.0793776836363,"Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run44,Runs/run44,1000000,250000,15,0.1,880,750,0.1,2,0,0,1,4.22140767366461,0,0,9.40811677660746,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run45,Runs/run45,1000000,250000,20,0.1,890,750,0.1,2,0,0,1,4.22140767366461,0,0,7.84153856981764,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run46,Runs/run46,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,4.22140767366461,0,0,5.93553122006078,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run47,Runs/run47,1000000,250000,50,0.1,950,750,0.1,2,0,0,1,4.22140767366461,0,0,4.15208552919787,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run48,Runs/run48,1000000,250000,15,0.1,880,750,0.1,2,0,0,1,3.34741586474147,0,0.085420842866303,97.6479547609998,"Source dim 80% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run49,Runs/run49,1000000,250000,20,0.1,890,750,0.1,2,0,0,1,3.34741586474147,0,1.69696376250137,78.0589407203174,"Source dim 80% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run50,Runs/run50,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,3.34741586474147,1,1.50961386296188,56.9855862929624,"Source dim 80% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run51,Runs/run51,1000000,250000,50,0.1,950,750,0.1,2,0,0,1,"Source dim 80% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19",,,,
Yellowstone_Run52,Runs/run52,1000000,250000,15,0.1,880,750,0.1,2,0,0,1,3.90641280449614,0,0,0.901804177950598,"Source dim 10% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run53,Runs/run53,1000000,250000,20,0.1,890,750,0.1,2,0,0,1,3.90641280449614,0,0,0.740763662342373,"Source dim 10% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19"
Yellowstone_Run54,Runs/run54,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,"Source dim 10% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19",0,0,0.546578047105281,
Yellowstone_Run55,Runs/run55,1000000,250000,50,0.1,950,750,0.1,2,0,0,1,"Source dim 10% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19",0,0,0.419870589707559,
Yellowstone_Run56,Runs/run56,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,4.50562029896336,0,0,42.3642828137692,"Source dim 50% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^17 unto 90%, then eta=10^19. Viscoelastic envelope extending from surface to 15 km. Dimensions are 2.5 times uniform CR dimensions. Viscosity is 10^3 times uniform CR viscosity"
Yellowstone_Run57,Runs/run57,1000000,250000,30,0.01,910,750,0.1,2,0,0,1,3.71298335966154,0,0,19.8511584717732,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Nested CR with 1.5 times uniform CR dimensions. CR has eta=10^16 unto 90%, then eta=10^18. Viscoelastic envelope extending from surface to 15 km. Dimensions are 2.5 times uniform CR dimensions. Viscosity is 10^3 times uniform CR viscosity"
Yellowstone_Run58,Runs/run58,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 5 km",,,,
Yellowstone_Run59,Runs/run59,1000000,250000,30,1,910,750,0.1,2,0,0,1,21.483292880652,0,0,2.48202880154884,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 5 km"
Yellowstone_Run60,Runs/run60,1000000,250000,30,1,910,750,0.1,2,0,0,1,20.5276507385539,0,0,2.10200357439472,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 5 km. Nested CR x,y dim are 1.5x uniform dim. Eta=10^18 until 80% then 10^20"
Yellowstone_Run61,Runs/run61,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,5.00311431399057,0,0,5.70264854924433,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 5 km. Nested CR x,y dim are 1.5x uniform dim. Eta=10^18 until 80% then 10^20"
Yellowstone_Run62,Runs/run62,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,5.00002793169865,0,0,6.00686470195366,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 9 km extending from 4km-13km. Nested CR x,y dim are 2x uniform dim. Eta=10^17 until 80% then 10^20"
Yellowstone_Run63,Runs/run63,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,4.36519062980441,0,3.58041427197797,4.78860115379148,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 16 km extending from 4km-20km. Nested CR x,y dim are 3x uniform dim. Eta=10^17 until 70%, then increases by an order of magnitude at 70, 80, 90%."
Yellowstone_Run64,Runs/run64,1000000,250000,30,0.1,260,100,0.1,2,0,0,1,5.09438547102376,0 0,1.428719674631969 0.5428852341166882,7.96191240407586,Source dim 25% of CR dim. Source depth = 6.5 km (same depth as CR). Upside down sawtooth. Test to compare against COMSOL run
Yellowstone_Run65,Runs/run65,1000000,250000,30,0.1,940,750,0.1,3,0,0,0,4.36519062980441,0,0,9.88894823306768,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 16 km extending from 4km-20km. Nested CR x,y dim are 3x uniform dim. Eta=10^17 until 70%, then increases by an order of magnitude at 70, 80, 90%."
Yellowstone_Run66,Runs/run66,1000000,250000,30,0.01,910,750,0.1,2,0,0,1,2.81181324166713,0,0,20.1314814631518,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 16 km extending from 4km-20km. Nested CR x,y dim are 3x uniform dim. Eta=10^16 until 70%, then increases by an order of magnitude at 70, 80, 90%."
Yellowstone_Run67,Runs/run67,1000000,250000,30,0.1,940,750,0.1,3,0,0,1,4.36519062980441,0 0 0,1.2522056553218184 0.571516698105195 0.04024482210703343,3.93786953662608,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 16 km extending from 4km-20km. Nested CR x,y dim are 3x uniform dim. Eta=10^17 until 70%, then increases by an order of magnitude at 70, 80, 90%. Upside down sawtooth"
Yellowstone_Run68,Runs/run68,1000000,250000,30,0.1,1150,750,0.1,10,0,0,1,4.36519062936787,0 0 0,1.2522056562318404 0.5715167001670566 0.040244821580202934,4.11745247483416,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 16 km extending from 4km-20km. Nested CR x,y dim are 3x uniform dim. Eta=10^17 until 70%, then increases by an order of magnitude at 70, 80, 90%. Upside down sawtooth"
Yellowstone_Run69,Runs/run69,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,4.79623800724147,0,23.8734179895551,3.43291084836858,"Source dim 25% of uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 4 km, nested is 16 km extending from 4km-20km. Nested CR x,y dim are 3x uniform dim. Eta=10^17 until end of uniform CR, then 10^19. Upside down sawtooth"
Yellowstone_Run70,Runs/run70,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,0 0,0.3459038085335781 0.27177611799157636,3.82547703699139,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y",
Yellowstone_Run71,Runs/run71,1000000,250000,15,0.1,880,750,0.1,2,0,0,1,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y",,,,
Yellowstone_Run72,Runs/run72,1000000,250000,20,0.1,890,750,0.1,2,0,0,1,3.93878919325613,2 2,3.8495269508708057 17.796946518517995,158.848530128957,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y"
Yellowstone_Run73,Runs/run73,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,3.93878919325613,2 2,3.707738723579552 3.0559597703670303,121.501405963823,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y"
Yellowstone_Run74,Runs/run74,1000000,250000,50,0.1,950,750,0.1,2,0,0,1,3.93878919325613,3 3,4.34343343748242 2.446697897894855,82.897586183026,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y"
Yellowstone_Run75,Runs/run75,1000000,250000,30,0.1,910,750,0.1,2,0,0,1,6.69558527170551,2 1,3.211374044859446 0.9429860862138973,265.658283801311,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Uniform CR, height is 6 km, nested is 16 km extending from 1.5km-17.5km. Nested CR x,y dim are 4x normal uniform dim. Eta=10^17 until 50% of CR, then 10^18 until 80%, 10^19 until 90% and then 10^20 until the end. Upside down sawtooth"
Yellowstone_Run76,Runs/run76,100000,25000,30,0.1,910,500,0.1,2,0,0,1,3.93878919318917,2 2,3.707741436161146 3.055959201678354,12.1501405864636,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y, identical to run73 but with P0 and delta P lower by an order of magnitude"
Yellowstone_Run76_run2,Runs/run76_run2,100000,25000,30,0.1,910,500,0.1,2,0,0,1,3.93878919318917,2 2,3.707741436161146 3.055959201678354,12.1501405864636,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y, identical to run76 but running on olivine to test"
Yellowstone_Run77,Runs/run77,100000,10000,30,0.1,630,500,0.1,1,0,0,1,3.93878919318917,0,2.70494758069831,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y. Slowly decreasing background pressure with two pressure perturbations",
Yellowstone_Run78,Runs/run78,100000,2500,30,0.1,630,500,0.1,1,0,0,1,3.93878919318917,1 0,2.0663799787400587 2.6037991690852236,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y. Slowly decreasing background pressure with two pressure perturbations",
Yellowstone_Run79,Runs/run79,100000,2500,30,0.1,630,500,0.1,1,0,0,1,3.93878919318917,0,0,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y. Steady background pressure with two pressure perturbations",
Yellowstone_Run80,Runs/run80,100000,5000,30,0.1,630,500,0.1,1,0,0,1,3.93878919318917,0,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y. Steady background pressure with two pressure perturbations",,
Yellowstone_Run81,Runs/run81,100000,10000,30,0.1,630,500,0.1,1,0,0,1,0,0,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y. Steady background pressure with two pressure perturbations",,
Yellowstone_Run82,Runs/run82,100000,20000,30,0.1,630,500,0.1,1,0,0,1,0,0,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y. Steady background pressure with two pressure perturbations",,
Yellowstone_Run83,Runs/run83,100000,50000,30,0.1,630,500,0.1,1,0,0,1,0,0,"Source dim 100% of normal uniform CR dim. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4x normal uniform CR x, y. Steady background pressure with two pressure perturbations",,
Yellowstone_Run84,Runs/run84,100000,2500,30,0.1,630,500,0.1,1,0,0,1,3.3510691546261,0,0,"Source dim 1.5*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run85,Runs/run85,100000,5000,30,0.1,630,500,0.1,1,0,0,1,3.3510691546261,0,0,"Source dim 1.5*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run86,Runs/run86,100000,10000,30,0.1,630,500,0.1,1,0,0,1,3.3510691546261,0,0,"Source dim 1.5*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run87,Runs/run87,100000,20000,30,0.1,630,500,0.1,1,0,0,1,3.3510691546261,0,0,"Source dim 1.5*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run88,Runs/run88,100000,50000,30,0.1,630,500,0.1,1,0,0,1,3.3510691546261,0,0,"Source dim 1.5*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run89,Runs/run89,100000,2500,30,0.1,630,500,0.1,1,0,0,1,4.2529331324136,0,0,"Source dim 0.75*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run90,Runs/run90,100000,5000,30,0.1,630,500,0.1,1,0,0,1,4.2529331324136,0,0,"Source dim 0.75*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run91,Runs/run91,100000,10000,30,0.1,630,500,0.1,1,0,0,1,4.2529331324136,0,0,"Source dim 0.75*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run92,Runs/run92,100000,20000,30,0.1,630,500,0.1,1,0,0,1,4.2529331324136,0,0,"Source dim 0.75*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run93,Runs/run93,100000,50000,30,0.1,630,500,0.1,1,0,0,1,4.2529331324136,0,0,"Source dim 0.75*(13, 27.5)km. Source depth = 6.5 km (same depth as CR). Elliptical cylinder CR, height is 16 km (3.5-19.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run94,Runs/run94,100000,2500,30,0.1,630,500,0.1,1,0,0,1,4.02794244006868,0,0,"Source dim 1.0*(13, 27.5)km. Source depth = 6.5 km. Elliptical cylinder CR, height is 16 km (2.5-18.5), CR x, y = 2*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run95,Runs/run95,100000,2500,30,0.1,630,500,0.1,1,0,0,1,3.73994909697927,0,0,"Source dim 1.0*(13, 27.5)km. Source depth = 5.0 km. Elliptical cylinder CR, height is 16 km (2.5-18.5), CR x, y = 2*(13, 27.5)km. Steady background pressure with two pressure perturbations",
Yellowstone_Run96,Runs/run96,100000,2500,30,0.1,630,500,0.1,1,0,0,1,5.38565147650423,0 0,0.6061169815015927 0.0883852238351575,"Source dim 0.5*13km, 1.5*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 2*(13, 27.5)km. Steady background pressure with two pressure perturbations. Upside down sawtooth",
Yellowstone_Run97,Runs/run97,100000,2500,30,0.1,630,500,0.1,1,0,0,1,5.34016493172633,0,0.833108022400559,"Source dim 0.25*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 2*(13, 27.5)km. Steady background pressure with two pressure perturbations. Upside down sawtooth",
Yellowstone_Run98,Runs/run98,100000,5000,30,0.1,630,500,0.1,1,0,0,1,5.37016186302827,0,1.1957601536986,1.68758643190282,"Source dim 0.25*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with two pressure perturbations. Upside down sawtooth"
Yellowstone_Run99,Runs/run99,100000,25000,20,0.1,620,500,0.1,1,0,0,1,5.37016186302827,0,2.67705163894254,1.42035266232872,"Source dim 0.25*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with two pressure perturbations 25% fall, 75% rise. Upside down sawtooth"
Yellowstone_Run100,Runs/run100,100000,50000,30,0.1,630,500,0.1,1,0,0,1,5.37016186302827,0,0,9.94102316352137,"Source dim 0.25*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with two pressure perturbations. Upside down sawtooth"
Yellowstone_Run101,Runs/run101,100000,50000,30,0.1,630,500,0.1,1,0,0,1,3.85425482353746,0 0,2.4047760771091093 0.8966994135748318,220.447809782922,"Source dim 1.0*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with two pressure perturbations. Upside down sawtooth"
Yellowstone_Run102,Runs/run102,100000,50000,30,0.1,630,500,0.1,1,0,0,1,5.26284121351886,0,0,10.1396595460755,"Source dim 0.25*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 4*(13, 27.5)km. Steady background pressure with two pressure perturbations. Upside down sawtooth"
Yellowstone_Run103,Runs/run103,100000,50000,30,0.1,630,500,0.1,2,0,0,1,4.82707450112361,0,0,43.5972985278731,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with two pressure perturbations. Upside down sawtooth"
Yellowstone_Run104,Runs/run104,100000,10000,5,0.1,615,500,0.1,3,0,0,1,4.82707450112361,0,5.03441587154048,17.7716094351023,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with three pressure perturbations. Upside down sawtooth, 3 cycles"
Yellowstone_Run105,Runs/run105,100000,10000,2.5,0.1,607.5,500,0.1,3,0,0,1,4.82707450112361,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with three pressure perturbations. Upside down sawtooth, 3 cycles",,,
Yellowstone_Run106,Runs/run106,100000,10000,10,0.1,630,500,0.1,3,0,0,1,4.82707450112361,0,0.472310715642933,25.6619302605823,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with three pressure perturbations. Upside down sawtooth, 3 cycles"
Yellowstone_Run107,Runs/run107,100000,10000,20,0.1,660,500,0.1,3,0,0,1,4.82707450112361,0 1 1,0.9784363307726155 32.58082627761898 3.967528718098641,36.689227171765,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. Steady background pressure with three pressure perturbations. Upside down sawtooth, 3 cycles"
Yellowstone_Run108,Runs/run108,100000,10000,7,0.1,614,500,0.1,3,0,0,1,4.82707450112361,0,0.56752004512255,13.9389992769083,"Source dim 0.5*13km, 1.0*27.5km. Source depth = 5.0 km. Elliptical cylinder CR, height is 47 km (2.5-49.5), CR x, y = 3*(13, 27.5)km. “Realistic” timedb with T=[(2, 7), (2.5,2.5)] and dP/dt=[(10,-10), (10,-10)]"
